model,teff,logg,atmos,metallicity,av,lum_unscaled,J_mag,H_mag,K_mag,U_mag,B_mag,V_mag,I_mag,uvm2_mag,uvw1_mag,uvw2_mag,J_flux,H_flux,K_flux,U_flux,B_flux,V_flux,I_flux,uvm2_flux,uvw1_flux,uvw2_flux
/Users/shannonbowes/Research/ysg/candidates_and_lcs/2022_asassn_lc_data/pysynphot_data/grid/bosz/r2000/m-0.75/bosz2024_ms_t4000_g+2.0_m-0.75_a+0.00_c+0.00_v2_r2000_resam.txt.gz,4000,2.0,ms,-0.75,0.9,3.964736973368463e+56,-35.441408486044445,-36.41474300981702,-36.585720148083034,-29.651148052267207,-30.915710720738446,-32.3679138532347,-34.387499898848674,-20.663175398899124,-27.444486967415102,-24.93210382879123,46986.0522784729,41699.14149607794,18451.68932245682,2964.184957318992,14435.639507493248,32234.652876393757,52542.152947656934,0.8585490305532479,382.156431020408,50.488788727946094
/Users/shannonbowes/Research/ysg/candidates_and_lcs/2022_asassn_lc_data/pysynphot_data/grid/bosz/r2000/m-0.75/bosz2024_ms_t4000_g+2.0_m-0.75_a+0.00_c+0.00_v2_r2000_resam.txt.gz,4000,2.0,ms,-0.75,1.0,3.8431836273092797e+56,-35.412642079883454,-36.3965412249406,-36.573924030533156,-29.496544947680263,-30.79105975392271,-32.268793819563676,-34.33597326555203,-20.46695883342638,-27.30533407728433,-24.778137269171005,45757.511243602574,41005.90487025024,18252.30370946204,2570.774936482121,12869.913898461593,29422.189230146465,50106.86264416101,0.7166027591004898,336.18630379753967,43.81353834454516
/Users/shannonbowes/Research/ysg/candidates_and_lcs/2022_asassn_lc_data/pysynphot_data/grid/bosz/r2000/m-0.75/bosz2024_ms_t4000_g+1.5_m-0.75_a+0.00_c+0.00_v2_r2000_resam.txt.gz,4000,1.5,ms,-0.75,0,5.414913328953933e+56,-35.70392871896159,-36.577037897491756,-36.693836148541564,-30.89453288981661,-31.9914415254539,-33.25305329406456,-34.85458375700817,-22.08522058181936,-28.60901517745681,-26.187174229918636,59837.99742442584,48422.26151232436,20383.677231821777,9316.638274420908,38880.18744516954,72841.4821622539,80786.98633251664,3.1811428770124177,1116.9981566468282,160.40692451038845
/Users/shannonbowes/Research/ysg/candidates_and_lcs/2022_asassn_lc_data/pysynphot_data/grid/bosz/r2000/m-0.75/bosz2024_ms_t4000_g+1.5_m-0.75_a+0.00_c+0.00_v2_r2000_resam.txt.gz,4000,1.5,ms,-0.75,0.1,5.21271166297181e+56,-35.675112670130304,-36.55881889812983,-36.682034483181184,-30.73985754000708,-31.865933974531426,-33.153470240317326,-34.802433972710574,-21.88728391484016,-28.46640284666424,-26.03258221985488,58270.75312475772,47616.49991509213,20163.311878197037,8079.585741239476,34635.8084908384,66457.73759974178,76998.36331232768,2.6509925578788556,979.5069550896108,139.11895543132442
/Users/shannonbowes/Research/ysg/candidates_and_lcs/2022_asassn_lc_data/pysynphot_data/grid/bosz/r2000/m-0.75/bosz2024_ms_t4000_g+1.5_m-0.75_a+0.00_c+0.00_v2_r2000_resam.txt.gz,4000,1.5,ms,-0.75,0.2,5.022572402123361e+56,-35.64630236859142,-36.5406016515515,-36.670233369912346,-30.58520770695879,-31.74055022138006,-33.053938751651486,-34.75035453136777,-21.689788101385837,-28.32435570279877,-25.878136169908323,56744.85761118888,46824.22203491445,19945.339008612842,7006.952297188101,30858.28802965378,60636.33688742347,73392.16806596029,2.2100911380571313,859.3867758991971,120.67238272753076
/Users/shannonbowes/Research/ysg/candidates_and_lcs/2022_asassn_lc_data/pysynphot_data/grid/bosz/r2000/m-0.75/bosz2024_ms_t4000_g+1.5_m-0.75_a+0.00_c+0.00_v2_r2000_resam.txt.gz,4000,1.5,ms,-0.75,0.3,4.843572794179916e+56,-35.61749780927607,-36.52238615748765,-36.658432808665864,-30.43058337826651,-31.61529006674368,-32.954458902877846,-34.69834532221859,-21.49271510969607,-28.182875529815266,-25.723834245230744,55259.211910915736,46045.20097172435,19729.732537695243,6076.862774552005,27495.889041217146,55327.49628199142,69959.39315589664,1.8432361804194457,754.3911716101542,104.68564140020523
/Users/shannonbowes/Research/ysg/candidates_and_lcs/2022_asassn_lc_data/pysynphot_data/grid/bosz/r2000/m-0.75/bosz2024_ms_t4000_g+1.5_m-0.75_a+0.00_c+0.00_v2_r2000_resam.txt.gz,4000,1.5,ms,-0.75,0.4,4.674871409374965e+56,-35.58869898709541,-36.504172415666275,-36.6466327993723,-30.27598454155722,-31.49015330102703,-32.855030768621326,-34.64640623165033,-21.296047944412134,-28.04196388368725,-25.569674683063926,53812.74647642348,45279.21366472095,19516.466665682816,5270.355307511973,24502.650210501317,50485.86061921482,66691.48647237477,1.5378505077466897,662.5702608814489,90.8287408000536
/Users/shannonbowes/Research/ysg/candidates_and_lcs/2022_asassn_lc_data/pysynphot_data/grid/bosz/r2000/m-0.75/bosz2024_ms_t4000_g+1.5_m-0.75_a+0.00_c+0.00_v2_r2000_resam.txt.gz,4000,1.5,ms,-0.75,0.5,4.515700293330666e+56,-35.559905896940855,-36.48596042581241,-36.634833341961944,-30.121411184486423,-31.36513970442244,-32.75565442332805,-34.59453714323374,-21.099770584054724,-27.901622084042298,-25.415655786142498,52404.420391791355,44526.04082705514,19305.515875286354,4570.992954289533,21837.736512591662,46070.10752215549,63580.32771043924,1.2835215838837786,582.2308578669752,78.81624399762518
/Users/shannonbowes/Research/ysg/candidates_and_lcs/2022_asassn_lc_data/pysynphot_data/grid/bosz/r2000/m-0.75/bosz2024_ms_t4000_g+1.5_m-0.75_a+0.00_c+0.00_v2_r2000_resam.txt.gz,4000,1.5,ms,-0.75,0.6,4.365357928297948e+56,-35.53111853368406,-36.46775018764821,-36.623034436364826,-29.966863294734353,-31.240249047040297,-32.656329941272595,-34.542737937758645,-20.90386792129894,-27.761851206528757,-25.261775916814813,51033.22060055772,43785.46688163404,19096.85492858284,3964.527146553592,19464.863327625604,42042.58714228769,60618.20608664339,1.0716232095539588,511.9020491503756,68.40121040359942
/Users/shannonbowes/Research/ysg/candidates_and_lcs/2022_asassn_lc_data/pysynphot_data/grid/bosz/r2000/m-0.75/bosz2024_ms_t4000_g+1.5_m-0.75_a+0.00_c+0.00_v2_r2000_resam.txt.gz,4000,1.5,ms,-0.75,0.7,4.22320291511429e+56,-35.50233689217711,-36.44954170089288,-36.611236082510686,-29.812340860002266,-31.11548108904319,-32.55705739656532,-34.49100849326999,-20.70832570611996,-27.62265207593987,-25.108033491799343,49698.161154564405,43057.27989802089,18890.458863944197,3438.606043047426,17351.785704191258,38368.99422950861,57797.79922887033,0.8950045126525205,450.3054630529205,59.36996828145868
/Users/shannonbowes/Research/ysg/candidates_and_lcs/2022_asassn_lc_data/pysynphot_data/grid/bosz/r2000/m-0.75/bosz2024_ms_t4000_g+1.5_m-0.75_a+0.00_c+0.00_v2_r2000_resam.txt.gz,4000,1.5,ms,-0.75,0.8,4.0886482981735e+56,-35.47356096725261,-36.43133496526274,-36.59943828032901,-29.65784386800873,-30.990835580783465,-32.457836863159876,-34.43934868510441,-20.513130491838535,-27.48402526011936,-24.95442697750368,48398.28248320118,42341.27153041547,18686.30299299998,2982.521790094858,15469.84535108931,35018.06961716762,55112.15317640404,0.7477340181890082,396.3295822153415,51.5376024564372
/Users/shannonbowes/Research/ysg/candidates_and_lcs/2022_asassn_lc_data/pysynphot_data/grid/bosz/r2000/m-0.75/bosz2024_ms_t4000_g+1.5_m-0.75_a+0.00_c+0.00_v2_r2000_resam.txt.gz,4000,1.5,ms,-0.75,0.9,3.961156464436726e+56,-35.44479075372375,-36.413129980471204,-36.587641029749015,-29.503372306485858,-30.866312262944188,-32.35866841486083,-34.387758385927256,-20.318269584058516,-27.345971064669335,-24.800954885841904,47132.65068249225,41637.236956695066,18484.362897633728,2586.9914934429326,13793.568788004271,31961.328471986504,52554.66343076807,0.6248888509842668,349.0075413553758,44.744058539918015
/Users/shannonbowes/Research/ysg/candidates_and_lcs/2022_asassn_lc_data/pysynphot_data/grid/bosz/r2000/m-0.75/bosz2024_ms_t4000_g+1.5_m-0.75_a+0.00_c+0.00_v2_r2000_resam.txt.gz,4000,1.5,ms,-0.75,1.0,3.840234555232548e+56,-35.416026246384476,-36.39492674622875,-36.57584433069965,-29.34892616317562,-30.741910866683277,-32.259552125331375,-34.33623746577004,-20.123730992459258,-27.208489528478555,-24.647615770493744,45900.35682348683,40944.97481849565,18284.614427011806,2243.967400396013,12300.310838127407,29172.812898523,50119.057001120746,0.5223809604981487,307.49793018528936,38.850778739169016
/Users/shannonbowes/Research/ysg/candidates_and_lcs/2022_asassn_lc_data/pysynphot_data/grid/bosz/r2000/m-0.75/bosz2024_ms_t4000_g+0.0_m-0.75_a+0.00_c+0.00_v2_r2000_resam.txt.gz,4000,0.0,ms,-0.75,0,5.2808519151296545e+56,-35.72267063157497,-36.56009689979016,-36.69946289386009,-30.00771452765186,-31.640747538384154,-33.12116425546857,-34.85138004836926,-20.186941303582408,-27.977558882581697,-25.364117543716524,60879.88393184324,47672.581488890246,20489.5882900001,4116.535728650724,28148.208235878566,64509.423194113355,80548.95752781117,0.5536960993644844,624.4101275831821,75.16236514837071
/Users/shannonbowes/Research/ysg/candidates_and_lcs/2022_asassn_lc_data/pysynphot_data/grid/bosz/r2000/m-0.75/bosz2024_ms_t4000_g+0.0_m-0.75_a+0.00_c+0.00_v2_r2000_resam.txt.gz,4000,0.0,ms,-0.75,0.1,5.092178655086794e+56,-35.693865450050374,-36.54187268374786,-36.687660061129534,-29.853773811036216,-31.51652784829242,-33.02185076318014,-34.79928667235621,-19.993248875989522,-27.844135973506372,-25.21292021315922,59285.94450665522,46879.069559754455,20268.05615335991,3572.3631635778793,25105.15338745344,58870.50506983907,76775.48590016198,0.4632276697595884,552.2055596424132,65.3915309861302
/Users/shannonbowes/Research/ysg/candidates_and_lcs/2022_asassn_lc_data/pysynphot_data/grid/bosz/r2000/m-0.75/bosz2024_ms_t4000_g+0.0_m-0.75_a+0.00_c+0.00_v2_r2000_resam.txt.gz,4000,0.0,ms,-0.75,0.2,4.9141326588456305e+56,-35.6650659887223,-36.52365024327687,-36.67585777918251,-29.699858080788104,-31.392428050350503,-32.92258905462578,-34.74726357481542,-19.799917721040924,-27.711219831627687,-25.06183429473785,57734.04131093477,46098.84105502415,20048.929378838966,3100.197133628455,22393.550681280925,53727.06027051117,73183.52677886952,0.38766985429279793,488.57846202249624,56.896707856310606
/Users/shannonbowes/Research/ysg/candidates_and_lcs/2022_asassn_lc_data/pysynphot_data/grid/bosz/r2000/m-0.75/bosz2024_ms_t4000_g+0.0_m-0.75_a+0.00_c+0.00_v2_r2000_resam.txt.gz,4000,0.0,ms,-0.75,0.3,4.7459479546670435e+56,-35.636272242528314,-36.50542957811046,-36.664056047949586,-29.545967323551707,-31.26844787198586,-32.82337920279326,-34.69531064295548,-19.606932470785903,-27.578808786619366,-24.910858669756486,56223.05757945303,45331.67235114377,19832.18173863247,2690.500068850226,19977.02847489074,49035.333980315976,69764.12666746428,0.32453977513888344,432.48385556275696,49.5104516460068
/Users/shannonbowes/Research/ysg/candidates_and_lcs/2022_asassn_lc_data/pysynphot_data/grid/bosz/r2000/m-0.75/bosz2024_ms_t4000_g+0.0_m-0.75_a+0.00_c+0.00_v2_r2000_resam.txt.gz,4000,0.0,ms,-0.75,0.4,4.586922225713651e+56,-35.60748420638646,-36.48721068797889,-36.65225486736106,-29.39210152594589,-31.144587031522292,-32.724221280478226,-34.64342776114544,-19.41427868280347,-27.44690096976835,-24.759992244341277,54751.906435094534,44577.343610212076,19617.78729212658,2334.9989437888667,17823.235785497538,44755.454178193264,66508.78425287707,0.2717730671520931,383.00705462767206,43.087402920949714
/Users/shannonbowes/Research/ysg/candidates_and_lcs/2022_asassn_lc_data/pysynphot_data/grid/bosz/r2000/m-0.75/bosz2024_ms_t4000_g+0.0_m-0.75_a+0.00_c+0.00_v2_r2000_resam.txt.gz,4000,0.0,ms,-0.75,0.5,4.436411013354969e+56,-35.57870187519531,-36.468993572609335,-36.640454237346965,-29.238260674560532,-31.020845238324757,-32.62511536029188,-34.59161481095042,-19.221942778609453,-27.315494316025415,-24.609233947451333,53319.530083059886,43835.638715543966,19405.720382740896,2026.5174507901656,15903.394609277037,40851.08545143298,63409.42706516092,0.22765230610722545,339.3470763233794,37.50135838601088
/Users/shannonbowes/Research/ysg/candidates_and_lcs/2022_asassn_lc_data/pysynphot_data/grid/bosz/r2000/m-0.75/bosz2024_ms_t4000_g+0.0_m-0.75_a+0.00_c+0.00_v2_r2000_resam.txt.gz,4000,0.0,ms,-0.75,0.6,4.2938224844857594e+56,-35.549925243834096,-36.450778231725955,-36.628654157837055,-29.084444755952884,-30.897222192946842,-32.526061514668875,-34.5398716711677,-19.029911985702547,-27.18458656655921,-24.45858272910971,51924.89902695192,43106.34520833763,19195.95563480482,1758.8304688701685,14191.902440771411,37289.11381616595,60458.389366236355,0.1907478874866371,300.80220262386325,32.642732931485554
/Users/shannonbowes/Research/ysg/candidates_and_lcs/2022_asassn_lc_data/pysynphot_data/grid/bosz/r2000/m-0.75/bosz2024_ms_t4000_g+0.0_m-0.75_a+0.00_c+0.00_v2_r2000_resam.txt.gz,4000,0.0,ms,-0.75,0.7,4.158612705052276e+56,-35.521154307162796,-36.432564665049846,-36.616854628760834,-28.930653756643913,-30.773717587280803,-32.42705981587531,-34.48819821786337,-18.838174283154054,-27.054175271794236,-24.30803755882866,50567.0113061457,42389.25422542397,18988.467950470123,1526.5378632765817,12665.979324535565,34039.3597552507,57648.3912017635,0.15986914631087387,266.7574112465312,28.416359843606255
/Users/shannonbowes/Research/ysg/candidates_and_lcs/2022_asassn_lc_data/pysynphot_data/grid/bosz/r2000/m-0.75/bosz2024_ms_t4000_g+0.0_m-0.75_a+0.00_c+0.00_v2_r2000_resam.txt.gz,4000,0.0,ms,-0.75,0.8,4.030281368163726e+56,-35.492389060022255,-36.41435287229908,-36.60505565004753,-28.776887663114703,-30.65033110471001,-32.32811033601684,-34.43659432440943,-18.646718350623985,-26.924257794911707,-24.15759742420651,49244.89175386522,41684.160438081504,18783.23250665574,1324.9550455271622,11305.354415335574,31074.316936083782,54972.51855383601,0.1340239096935876,236.6734292021033,24.73958384287672
/Users/shannonbowes/Research/ysg/candidates_and_lcs/2022_asassn_lc_data/pysynphot_data/grid/bosz/r2000/m-0.75/bosz2024_ms_t4000_g+0.0_m-0.75_a+0.00_c+0.00_v2_r2000_resam.txt.gz,4000,0.0,ms,-0.75,0.9,3.9083679306634208e+56,-35.463629497234294,-36.396142853188664,-36.593257221626104,-28.62314646180286,-30.52706242026366,-32.229213147046934,-34.385059861521285,-18.455533520670095,-26.794831315790667,-24.007261329676304,47957.59127539246,40990.86199189817,18580.224752027163,1150.0180657858134,10091.987593722495,28368.91430003175,52424.20453557532,0.11238500024759243,210.07719585255722,21.540607733550825
/Users/shannonbowes/Research/ysg/candidates_and_lcs/2022_asassn_lc_data/pysynphot_data/grid/bosz/r2000/m-0.75/bosz2024_ms_t4000_g+0.0_m-0.75_a+0.00_c+0.00_v2_r2000_resam.txt.gz,4000,0.0,ms,-0.75,1.0,3.7924481169242273e+56,-35.43487561360181,-36.377934607430596,-36.58145934342525,-28.46943013909894,-30.403911200773628,-32.13036832077525,-34.33359469729581,-18.264609734205187,-26.66589283536521,-23.85702829538856,46704.186145865024,40309.160447661365,18379.420404009503,998.2013059401248,9009.822189107843,25900.29942356118,49997.21157193157,0.09426247449504715,186.55355075629996,18.757058734764115
/Users/shannonbowes/Research/ysg/candidates_and_lcs/2022_asassn_lc_data/pysynphot_data/grid/bosz/r2000/m-0.75/bosz2024_ms_t4250_g+0.5_m-0.75_a+0.00_c+0.00_v2_r2000_resam.txt.gz,4250,0.5,ms,-0.75,0,6.78353511256632e+56,-35.93604579632046,-36.677457991217835,-36.780534275823385,-31.2544235074192,-32.42497430978111,-33.69738456848004,-35.17459145215996,-22.861243373727778,-29.045981293643727,-26.615120540323364,74100.9680609975,53114.50107661417,22078.104505741154,12978.230436055079,57961.746584561195,109675.91944441535,108478.70340295654,6.501181518765231,1670.4708552241862,237.9039409488787
/Users/shannonbowes/Research/ysg/candidates_and_lcs/2022_asassn_lc_data/pysynphot_data/grid/bosz/r2000/m-0.75/bosz2024_ms_t4250_g+0.5_m-0.75_a+0.00_c+0.00_v2_r2000_resam.txt.gz,4250,0.5,ms,-0.75,0.1,6.508731193824521e+56,-35.90720194526264,-36.65921369417427,-36.76873206268928,-31.09997751743012,-32.2994622681879,-33.597646363954446,-35.12223517893052,-22.663384581696377,-28.902786338675792,-26.460246456378243,72158.30802119187,52229.44218191007,21839.409895018547,11257.373748497937,51634.10423339964,100049.7486912182,103371.7756460603,5.418121943312976,1464.0668959411207,206.2775681308873
/Users/shannonbowes/Research/ysg/candidates_and_lcs/2022_asassn_lc_data/pysynphot_data/grid/bosz/r2000/m-0.75/bosz2024_ms_t4250_g+0.5_m-0.75_a+0.00_c+0.00_v2_r2000_resam.txt.gz,4250,0.5,ms,-0.75,0.2,6.251075641453695e+56,-35.87836384714486,-36.64097117179384,-36.75693040162382,-30.945557660873764,-32.17407741803518,-33.497959545284296,-35.06994944421423,-22.465876683876647,-28.760191655044878,-26.30553786983572,70266.94983810656,51359.21517077544,21603.30688535075,9764.93018064928,46002.634849357775,91272.77917828487,98511.67023229272,4.516953462949505,1283.8759022983031,178.8827933990786
/Users/shannonbowes/Research/ysg/candidates_and_lcs/2022_asassn_lc_data/pysynphot_data/grid/bosz/r2000/m-0.75/bosz2024_ms_t4250_g+0.5_m-0.75_a+0.00_c+0.00_v2_r2000_resam.txt.gz,4250,0.5,ms,-0.75,0.3,6.009228153533709e+56,-35.84953149703197,-36.622730423844864,-36.74512929255791,-30.791163915468207,-32.04881956228393,-33.39832419299246,-35.017734145095886,-22.268708089331785,-28.618198362111748,-26.150992523781234,68425.52873515131,50503.570088137276,21369.767219110483,8470.550661332467,40990.1553971976,83269.72563603136,93886.15703463495,3.7668487151254406,1126.4858225923997,155.14951763847705
/Users/shannonbowes/Research/ysg/candidates_and_lcs/2022_asassn_lc_data/pysynphot_data/grid/bosz/r2000/m-0.75/bosz2024_ms_t4250_g+0.5_m-0.75_a+0.00_c+0.00_v2_r2000_resam.txt.gz,4250,0.5,ms,-0.75,0.4,5.781967729028886e+56,-35.82070488996858,-36.60449145009261,-36.73332873542218,-30.636796258986223,-31.923688491945292,-33.29874038735924,-34.965589175725135,-22.071867835521747,-28.47680732278284,-25.99660823238846,66632.71651129759,49662.26121468533,21138.76294808041,7347.922747059767,36528.10450416311,75972.00907703736,89483.62621862856,3.142259709124498,988.9385682287311,134.58501682501762
/Users/shannonbowes/Research/ysg/candidates_and_lcs/2022_asassn_lc_data/pysynphot_data/grid/bosz/r2000/m-0.75/bosz2024_ms_t4250_g+0.5_m-0.75_a+0.00_c+0.00_v2_r2000_resam.txt.gz,4250,0.5,ms,-0.75,0.5,5.568181102933624e+56,-35.79188402097919,-36.58625425029929,-36.721528730146964,-30.482454669251794,-31.798683986216012,-33.199208208428274,-34.91351442735003,-21.875345548128536,-28.33601913633983,-25.842382875522787,64887.22055364099,48835.04699470071,20910.266430051397,6374.233167332355,32555.572303955396,69317.15664823134,85293.05609805792,2.6220028647548204,868.6684334416061,116.7633563902077
/Users/shannonbowes/Research/ysg/candidates_and_lcs/2022_asassn_lc_data/pysynphot_data/grid/bosz/r2000/m-0.75/bosz2024_ms_t4250_g+0.5_m-0.75_a+0.00_c+0.00_v2_r2000_resam.txt.gz,4250,0.5,ms,-0.75,0.6,5.366852375157916e+56,-35.76306888506825,-36.5680188242241,-36.70972927666235,-30.328139124136648,-31.67380581261923,-33.099727736012724,-34.86150978835118,-21.679131403218605,-28.195834132105073,-25.688314393890998,63187.78287681548,48021.68996512527,20684.25032545795,5529.702003397278,29018.440225478,63248.25543080781,81303.98268944254,2.1885048020869555,763.4490135263239,101.31626651383432
/Users/shannonbowes/Research/ysg/candidates_and_lcs/2022_asassn_lc_data/pysynphot_data/grid/bosz/r2000/m-0.75/bosz2024_ms_t4250_g+0.5_m-0.75_a+0.00_c+0.00_v2_r2000_resam.txt.gz,4250,0.5,ms,-0.75,0.7,5.177053703670049e+56,-35.73425947722026,-36.549785171623164,-36.69793037489816,-30.17384960155676,-31.54905372715008,-33.00029904970153,-34.80957514427641,-21.4832160916672,-28.05625236396697,-25.534400784676997,61533.17918852316,47221.95668584008,20460.687594051098,4797.178943014397,25868.61818114302,57713.455317497646,77506.470873935,1.8271801951897682,671.3474304506849,87.92527474482222
/Users/shannonbowes/Research/ysg/candidates_and_lcs/2022_asassn_lc_data/pysynphot_data/grid/bosz/r2000/m-0.75/bosz2024_ms_t4250_g+0.5_m-0.75_a+0.00_c+0.00_v2_r2000_resam.txt.gz,4250,0.5,ms,-0.75,0.8,4.997936947041404e+56,-35.705455792399945,-36.53155329224959,-36.68613202478392,-30.01958607946893,-31.424427474426302,-32.90092222886585,-34.757710377875966,-21.287590785760713,-27.917273605785383,-25.38064009761038,59922.2179804719,46435.617671142754,20239.5514916072,4161.793330287479,23063.36805043135,52665.51653835206,73891.0870802375,1.525918213775147,590.6848440311283,76.31492104303368
